Timestamp,X,Y,Z
527108,0.55,-0.06,0.12
527210,0.55,0.00,0.06
527313,0.55,0.00,0.12
527415,0.61,0.06,0.06
527519,0.61,-0.06,0.18
527621,0.55,0.00,0.12
527723,0.61,0.00,0.18
527826,0.61,0.06,0.12
527929,0.55,0.06,0.18
528031,0.55,0.00,0.12
528133,0.55,0.00,0.12
528236,0.55,0.00,0.06
528338,0.61,0.00,0.12
528441,0.55,0.00,0.12
528543,0.61,0.00,0.31
528645,0.55,0.06,0.18
528748,0.55,0.06,0.12
528850,0.55,0.06,0.12
528952,0.55,0.00,0.12
529054,0.55,0.00,0.18
529157,0.55,0.00,0.12
529259,0.55,0.00,0.12
529361,0.55,0.00,0.12
529464,0.61,0.00,0.12
529566,0.49,0.00,0.18
529668,0.55,0.06,0.12
529771,0.55,0.00,0.12
529874,0.55,0.00,0.18
529976,0.55,0.00,0.12
530078,0.55,0.00,0.12
530181,0.55,0.00,0.12
530283,0.55,0.00,0.12
530386,0.55,0.00,0.12
530489,0.55,0.00,0.12
530592,0.55,0.00,0.12
530694,0.61,0.00,0.12
530797,0.49,-0.12,0.12
530899,0.61,-0.06,0.18
531002,0.55,0.00,0.12
531104,0.55,0.00,0.06
531206,0.49,0.00,0.12
531308,0.55,0.00,0.12
531411,0.55,0.00,0.12
531513,0.61,0.00,0.12
531615,0.49,0.00,0.12
531718,0.49,0.00,0.12
531820,0.55,0.00,0.12
531922,0.61,0.00,0.12
532024,0.55,0.00,0.12
532126,0.55,0.00,0.12
532229,0.55,0.00,0.12
532331,-0.24,-0.06,-0.24
532434,3.85,-30.76,8.42
532536,2.26,0.92,3.30
532639,0.79,-0.43,11.47
532741,0.12,0.12,2.87
532843,0.43,0.18,0.12
532945,2.44,4.88,5.55
533047,2.08,0.55,9.03
533150,0.61,1.53,1.77
533252,0.49,-0.18,0.12
533354,0.12,-0.24,-0.24
533457,0.24,0.43,0.31
533560,0.24,0.31,0.43
533662,0.37,0.06,0.12
533765,0.55,0.12,0.06
533867,0.55,0.12,0.12
533970,1.53,-0.49,-0.37
534073,-0.12,0.31,0.43
534175,0.24,-2.87,0.24
534277,1.34,-0.12,-0.18
534380,0.61,0.00,0.18
534482,0.00,0.31,0.43
534585,0.61,0.12,0.31
534687,0.61,0.18,0.24
534789,0.61,0.12,0.18
534891,0.61,-0.06,0.12
534994,0.43,0.00,0.12
535096,0.85,0.00,0.06
535199,0.18,0.00,0.12
535301,-0.31,0.12,0.24
535404,0.73,-0.12,0.00
535506,0.61,0.00,0.18
535610,1.77,-0.37,-0.12
535713,0.85,-0.06,0.12
535815,0.43,0.12,0.24
535918,0.12,0.18,0.24
536020,0.24,0.12,0.12
536123,0.31,-0.31,-0.18
536225,0.18,-0.18,-0.24
536328,1.10,0.06,0.06
536431,1.10,-0.18,0.18
536533,0.00,0.12,0.24
536635,0.06,0.06,0.12
536738,0.49,0.12,0.12
536840,0.67,-0.12,-0.12
536943,0.73,-0.18,-0.06
537045,0.73,-0.24,-0.12
537148,0.37,-0.37,-0.24
537251,0.49,-0.06,0.06
537354,0.43,0.12,0.18
537456,1.16,0.00,0.12
537560,0.37,-0.06,0.12
537662,0.31,-0.18,0.00
537765,-0.24,-0.55,-0.85
537867,0.79,-0.06,-0.06
537970,0.37,0.18,0.18
538073,0.49,0.00,0.12
538177,0.61,0.00,0.06
538279,0.79,-0.06,0.00
538381,0.49,-0.06,0.12
538484,1.04,-0.24,-0.12
538587,0.55,-0.06,0.06
538691,0.43,0.00,0.00
538793,0.61,-0.06,0.12
538897,1.22,-0.18,-0.12
539000,-0.12,0.67,0.55
539102,0.92,-0.12,0.06
539205,0.43,0.06,0.24
539308,0.49,0.06,0.24
539410,0.43,0.12,0.18
539512,0.43,-0.18,-0.24
539615,0.49,0.00,0.18
539717,0.67,0.00,0.12
539821,0.49,0.00,0.06
539923,0.49,0.00,0.12
540026,0.37,0.06,0.12
540128,0.55,0.00,0.12
540231,0.61,0.00,0.12
540333,0.55,0.00,0.18
540435,0.55,-0.06,0.12
540538,0.55,-0.06,0.12
540640,0.61,-0.12,0.12
540743,0.49,0.06,0.12
540845,0.55,0.00,0.12
540947,0.55,0.00,0.12
541050,0.55,0.00,0.12
541153,1.10,-0.18,0.00
541257,0.73,-0.37,-0.31
541360,2.56,-0.49,-0.43
541462,-0.73,0.61,0.79
541565,0.49,0.18,0.24
541668,0.43,0.12,0.18
541770,0.49,0.00,0.12
541872,0.43,-0.06,0.00
541975,0.73,-0.06,0.12
542077,0.12,0.12,0.12
542180,0.37,0.37,0.43
542283,-0.06,0.31,0.31
542385,0.49,0.12,0.12
542488,0.67,0.00,0.06
542590,0.43,-0.06,0.06
542692,0.37,0.00,0.06
542796,0.67,0.00,0.12
542898,0.43,0.06,0.24
543001,0.55,-0.12,0.00
543104,0.55,-0.06,0.06
543207,0.73,-0.06,0.00
543309,0.67,-0.12,0.00
543413,0.79,-0.18,-0.12
543516,0.43,0.00,0.12
543619,0.31,0.31,0.31
543721,0.73,-0.06,0.06
543824,0.61,-0.06,0.12
543926,0.61,-0.06,0.12
544029,0.18,0.00,0.00
544131,0.55,0.12,0.18
544233,0.43,-0.06,0.12
544336,0.43,0.00,0.12
544438,0.49,0.00,0.12
544541,0.61,-0.12,0.00
544643,0.73,-0.12,0.06
544746,0.24,0.12,0.18
544848,0.37,0.06,0.12
544950,0.49,0.12,0.18
545052,0.55,0.06,0.18
545155,0.61,-0.12,0.12
545257,0.67,0.00,0.12
545360,0.98,-0.12,-0.06
545462,0.37,0.00,0.18
545565,0.43,0.00,0.12
545667,0.55,0.00,0.12
545771,0.55,0.00,0.12
545873,0.73,-0.12,0.06
545976,0.73,-0.18,0.00
546079,0.67,0.00,0.12
546182,0.31,0.12,0.31
546284,0.98,-0.12,0.06
546387,0.61,-0.06,0.12
546489,0.55,0.00,0.06
546591,0.55,0.00,0.12
546693,0.61,-0.06,0.00
546797,0.55,0.06,0.18
546899,0.61,0.00,0.12
547003,0.55,0.00,0.06
547106,0.61,0.00,0.12
547208,0.61,0.00,0.06
547311,0.61,0.00,0.12
547413,0.61,-0.06,0.06
547516,0.61,0.00,0.12
547618,0.61,0.00,0.06
547722,0.49,0.00,0.18
547825,0.55,0.00,0.12
547929,0.61,0.00,0.12
548032,0.55,-0.06,0.12
548135,0.55,-0.12,0.00
548239,0.49,0.00,0.12
548342,0.55,0.06,0.24
548445,0.55,0.06,0.18
548548,0.18,0.06,0.24
548650,0.67,-0.06,0.06
548754,0.85,-0.18,0.00
548857,0.37,0.00,0.12
548960,0.31,0.06,0.12
549063,-4.58,2.69,1.22
549166,-1.10,0.43,0.00
549269,0.55,0.18,0.49
549372,0.49,0.06,0.31
549474,0.67,-0.06,0.12
549576,0.61,0.00,0.24
549679,0.55,0.00,0.18
549782,0.55,0.00,0.06
549885,0.55,0.00,0.12
549987,0.55,0.00,0.06
550089,0.79,-0.18,-0.06
550193,-3.54,26.06,-5.43
550297,0.43,0.31,0.00
550399,0.67,0.24,0.06
550503,0.49,0.37,0.06
550606,0.43,0.12,0.06
550708,0.49,0.18,0.06
550810,0.43,0.12,-0.06
550913,0.49,0.06,0.00
551016,0.55,0.00,-0.12
551118,0.49,0.12,0.18
551221,0.67,-0.06,0.37
551323,0.43,0.06,-0.18
551425,0.55,0.31,0.06
551528,0.43,0.37,0.18
551630,0.55,0.06,0.12
551733,0.49,-0.06,-0.18
551835,4.33,-14.59,-8.36
551939,-1.04,1.16,3.60
552042,-0.06,0.85,0.79
552146,0.79,-0.98,-0.55
552248,0.55,0.06,0.18
552351,0.49,0.06,0.31
552453,0.67,-0.06,0.31
552557,0.61,0.00,0.37
552659,0.31,-0.06,0.12
552762,0.73,-0.49,-0.31
552865,0.00,1.40,0.92
552968,-0.61,2.62,2.50
553070,1.04,-1.16,-0.73
553173,0.12,1.40,1.16
553275,0.61,-0.24,-0.12
553378,1.04,-1.22,-0.85
553480,-0.24,1.77,1.83
553583,0.31,0.85,0.61
553686,0.49,-0.06,0.12
553788,0.61,-0.55,-0.06
553890,0.43,-0.55,0.00
553992,0.43,-7.75,-10.93
554095,0.61,-5.25,-42.91
554197,5.00,-1.77,-0.55
554299,8.30,-7.93,-0.73
554403,0.37,-0.37,0.12
554506,-11.54,-13.12,-0.31
554608,1.10,0.43,0.37
554711,0.67,-0.06,0.18
554814,0.85,0.31,0.37
554916,0.18,-0.43,0.06
555019,0.43,0.06,0.18
555122,0.92,0.43,0.18
555225,1.65,1.28,2.14
555328,-0.12,-0.31,0.31
555431,-6.96,-6.59,1.10
555534,-29.66,-19.96,-1.10
555636,0.67,-0.18,0.79
555739,0.37,-0.49,2.01
555841,-0.18,-0.73,0.24
555945,-5.00,-3.36,0.00
556047,0.49,-0.12,0.49
556150,-19.29,-10.13,2.99
556253,-52.37,-21.61,4.15
556356,0.24,0.37,0.24
556459,0.43,-0.12,1.40
556563,-0.24,-1.59,1.95
556665,-8.00,-2.93,2.75
556768,3.05,-2.08,-0.79
556871,0.67,1.10,0.43
556974,0.92,0.67,1.04
557076,7.45,0.00,10.99
557178,0.61,-0.37,0.06
557281,0.06,0.43,-0.06
557383,1.83,0.06,-0.55
557485,0.85,-0.24,0.37
557588,0.49,0.12,0.12
557690,0.49,-0.18,0.18
557794,0.55,0.06,0.12
557897,0.61,0.12,0.06
557999,0.79,-0.31,0.31
558102,0.49,-0.55,0.49
558204,0.85,0.18,-0.18
558307,0.67,0.12,0.18
558410,0.31,0.31,0.18
558512,15.99,2.93,30.03
558615,0.37,-1.34,0.24
558717,0.31,0.37,-0.06
558820,0.61,0.43,0.12
558922,1.10,-0.18,0.43
559025,0.92,-0.49,1.16
559129,0.55,0.18,0.00
559231,-0.37,-0.49,0.18
559334,0.12,0.31,-0.18
559436,0.61,-0.61,0.31
559539,0.43,0.18,0.06
559641,0.55,0.55,0.12
559744,0.73,0.12,0.31
559846,0.79,-0.12,0.24
559948,0.49,0.18,0.00
560052,0.18,0.06,-0.06
560154,0.61,-0.06,0.12
560256,0.61,0.06,0.31
560359,0.73,0.12,0.12
560462,0.61,-0.12,0.06
560565,0.37,0.12,0.00
560667,0.55,-0.06,0.18
560770,0.55,0.37,0.12
560873,0.92,0.12,0.24
560975,2.69,0.43,0.92
561078,0.18,-0.18,0.06
561180,0.24,0.00,0.06
561283,0.61,0.24,0.24
561385,0.98,-0.06,0.24
561489,0.61,-0.18,0.18
561592,0.24,0.31,0.00
561694,0.67,-0.12,0.12
561798,0.85,0.06,0.37
561900,0.61,-0.24,0.12
562003,0.31,0.06,0.12
562105,0.18,0.00,-0.06
562208,0.79,0.31,0.31
562310,0.85,-0.18,0.31
562413,0.79,0.06,0.24
562516,0.98,0.12,0.18
562618,0.37,-0.31,0.12
562721,0.43,0.24,0.06
562824,0.55,0.00,0.12
562926,0.79,-0.06,0.06
563029,14.22,4.39,10.13
563131,2.56,1.22,0.73
563233,0.67,-0.06,0.12
563336,0.67,-0.24,0.18
563438,0.49,0.37,0.12
563540,0.55,0.31,0.00
563643,0.67,0.18,0.18
563745,0.55,-0.31,0.24
563847,1.71,0.31,1.65
563950,16.66,7.39,2.69
564053,0.43,-0.06,0.06
564156,0.49,-0.31,0.12
564258,0.49,0.12,0.18
564360,0.92,0.49,0.18
564463,0.55,-0.06,0.12
564566,0.79,0.12,0.24
564668,6.65,2.56,0.31
564770,0.55,-0.24,0.12
564874,0.43,-0.18,0.12
564976,0.31,0.12,0.37
565080,0.61,0.06,0.18
565182,0.61,0.06,0.00
565284,0.73,0.00,0.18
565387,0.73,0.12,0.12
565489,0.37,-0.18,0.00
565592,0.55,0.12,0.18
565694,0.18,-0.12,-0.12
565797,0.85,0.31,0.24
565899,0.61,-0.06,0.18
566001,0.61,0.06,0.06
566105,0.43,0.06,0.06
566208,0.55,-0.06,0.12
566310,0.73,0.12,0.12
566412,0.49,0.06,0.12
566515,0.61,-0.18,0.18
566617,0.67,0.12,0.31
566720,6.35,2.93,0.43
566822,0.67,0.00,0.12
566925,0.37,-0.06,0.06
567027,0.37,-0.18,0.12
567130,0.67,-0.31,0.24
567232,0.61,0.18,0.12
567335,0.43,0.00,0.06
567437,0.79,0.06,0.18
567539,0.73,0.24,0.12
567642,0.92,0.12,0.06
567744,32.96,26.67,9.16
567848,-0.24,-0.79,0.12
567950,-0.06,-0.55,0.06
568053,0.67,0.61,0.12
568155,-12.82,0.49,-15.38
568257,1.04,0.12,0.43
568360,1.10,0.73,0.06
568462,0.55,0.00,0.06
568565,21.97,15.32,1.22
568667,0.67,0.12,0.18
568770,0.37,-0.18,0.06
568872,0.18,-0.43,0.06
568974,10.50,12.94,-0.18
569077,0.67,-0.06,0.06
569179,0.67,0.12,0.18
569282,0.49,0.06,0.12
569384,0.24,-0.43,0.12
569486,0.43,-0.24,0.00
569589,0.49,-0.06,0.06
569691,0.55,-0.06,0.12
569793,0.49,-0.06,0.12
569896,0.67,0.12,0.18
569998,0.61,0.00,0.18
570100,0.18,-0.43,0.12
570202,0.49,-0.06,0.18
570305,0.67,0.18,0.18
570407,0.61,0.06,0.12
570509,0.67,0.06,0.12
570611,0.55,0.12,0.18
570713,0.67,0.18,0.18
570816,0.55,0.00,0.12
570918,0.61,0.00,0.12
571020,0.55,-0.06,0.12
571123,0.55,-0.06,0.12
571225,0.55,-0.06,0.12
571328,0.55,0.00,0.12
571430,0.55,0.00,0.12
571532,0.55,-0.06,0.18
571635,0.61,0.00,0.12
571737,0.55,-0.06,0.12
571840,0.49,-0.06,0.12
571942,0.67,0.18,0.18
572045,0.61,0.00,0.18
572147,0.61,0.12,0.12
572250,0.67,0.18,0.18
572352,0.49,-0.12,0.12
572455,0.49,-0.06,0.06
572557,0.55,0.00,0.12
572660,0.43,-0.24,0.18
572762,0.55,0.00,0.12
572865,0.67,0.06,0.12
572967,0.49,0.00,0.12
573069,0.61,0.06,0.18
573172,0.49,-0.12,0.12
573275,0.49,-0.18,0.18
573378,0.37,-0.18,0.06
573480,0.67,0.06,0.18
573582,0.61,0.06,0.12
573685,0.31,-0.37,0.06
573787,0.43,-0.12,0.12
573890,0.55,-0.12,0.12
573992,0.67,0.18,0.12
574095,0.49,-0.12,0.12
574197,0.24,-0.37,0.06
574300,-0.18,-1.53,-0.55
574402,0.67,0.06,0.12
574504,0.55,-0.06,0.12
574607,0.55,-0.06,0.12
574710,0.55,0.00,0.06
574812,0.55,-0.06,0.12
574915,0.49,0.00,0.12
575018,0.61,0.06,0.12
575121,0.61,0.00,0.18
575223,0.61,0.12,0.18
575326,0.55,0.06,0.18
575428,0.49,-0.06,0.18
575530,0.61,0.06,0.12
575633,0.43,-0.18,0.06
575735,0.67,0.18,0.18
575838,0.61,0.00,0.12
575940,0.55,0.00,0.12
576042,0.43,-0.06,0.12
576145,0.61,0.06,0.18
576247,0.61,0.06,0.12
576350,0.55,0.00,0.12
576452,0.55,0.00,0.18
576554,0.55,0.06,0.12
576657,0.61,0.06,0.18
576759,0.61,0.06,0.12
576861,0.55,0.00,0.12
576964,0.67,0.18,0.12
577066,0.55,0.00,0.12
577169,0.67,0.18,0.18
577272,0.55,0.00,0.12
577374,0.73,0.24,0.18
577476,0.55,15.56,0.18
577579,0.49,-0.12,0.12
577681,0.55,0.12,0.18
577783,0.61,0.00,0.12
577886,0.49,-0.06,0.12
577988,0.61,0.06,0.18
578091,0.55,0.00,0.18
578193,0.49,-0.12,0.12
578295,0.49,-0.06,0.12
578398,0.61,0.12,0.24
578500,0.61,0.00,0.12
578602,0.55,0.00,0.12
578705,0.43,-0.12,0.12
578807,0.49,-0.18,0.12
578909,0.61,0.00,0.12
579012,0.55,0.00,0.12
579114,0.55,0.06,0.12
579216,0.37,-0.24,0.12
579319,0.49,0.00,0.12
579421,0.55,0.06,0.12
579523,0.55,0.00,0.12
579626,0.55,-0.06,0.12
579728,0.55,0.06,0.12
579830,0.55,0.00,0.18
579932,0.61,0.12,0.12
580035,0.55,0.00,0.12
580137,0.61,0.06,0.12
580239,0.61,0.12,0.18
580341,0.61,0.18,0.18
580444,0.61,0.31,0.18
580546,0.61,0.12,0.18
580649,0.55,0.06,0.12
580751,0.37,-0.37,0.06
580853,-0.12,-0.67,-0.12
580956,-0.55,-1.34,-0.18
581058,0.37,-0.18,0.18
581160,0.85,0.31,0.12
581263,0.79,0.31,0.18
581365,0.55,0.00,0.12
581468,0.55,0.00,0.12
581570,0.55,0.06,0.12
581672,0.55,0.00,0.12
581775,0.61,0.06,0.12
581877,0.55,0.06,0.18
581980,0.67,0.24,0.18
582082,0.49,0.00,0.12
582185,0.55,-0.06,0.12
582287,0.55,0.00,0.12
582389,0.55,0.00,0.18
582491,0.49,0.00,0.12
582594,0.61,0.12,0.12
582696,-20.45,-17.40,-6.77
582799,-26.00,-24.29,-8.85
582901,1.77,12.27,5.62
583004,46.81,50.35,12.88
583106,-0.49,-1.53,-0.31
583208,0.06,-1.04,0.06
583310,0.61,0.12,0.12
583413,0.37,-0.31,0.18
583515,0.55,-0.06,0.18
583618,0.67,0.12,0.18
583720,0.55,0.00,0.12
583823,0.61,0.00,0.12
583925,0.49,-0.12,0.12
584028,1.10,-0.06,2.62
584130,-0.79,-2.20,-0.37
584232,-1.65,-3.36,-0.31
584335,2.99,2.26,0.79
584437,18.07,22.77,6.10
584539,-0.61,-1.59,-0.18
584642,0.12,-0.79,0.00
584744,0.43,-0.18,0.06
584846,0.55,0.00,0.18
584948,0.73,0.18,0.12
585051,0.43,-0.12,0.12
585154,0.61,0.06,0.18
585256,0.73,0.24,0.24
585358,0.73,0.31,0.18
585460,0.73,0.18,0.12
585563,0.73,0.18,-0.12
585665,1.10,1.10,0.37
585768,0.55,-0.12,0.12
585870,0.43,-0.31,0.00
585972,0.67,0.24,0.24
586075,0.49,-0.06,0.06
586177,0.43,-0.18,0.12
586280,0.49,-0.18,0.12
586382,0.67,0.12,0.24
586485,0.49,-0.12,0.12
586587,0.61,0.06,0.18
586689,0.79,0.31,0.12
586792,0.98,0.61,0.06
586894,2.01,2.87,1.04
586996,0.85,0.49,0.24
587099,0.67,0.00,0.06
587201,1.22,1.40,0.24
587303,0.67,0.00,0.31
587406,0.49,-0.06,0.18
587508,0.43,-0.18,0.06
587611,0.67,0.18,0.18
587713,0.43,-0.18,0.12
587815,0.55,0.06,0.18
587917,0.61,0.06,0.24
588020,0.73,0.18,0.06
588122,1.10,0.85,0.37
588224,0.79,5.98,4.64
588326,0.73,0.73,0.18
588429,0.49,-0.12,0.12
588531,0.61,0.06,0.18
588633,0.43,-0.24,0.12
588735,0.92,0.92,0.31
588838,0.43,-0.43,0.00
588940,0.00,-1.46,0.43
589042,-1.71,4.33,12.45
589145,0.31,-0.37,0.12
589247,0.67,0.06,0.18
589349,0.61,0.18,0.12
589452,0.61,-0.06,0.12
589554,0.43,-0.31,0.18
589656,0.37,-0.49,0.06
589759,0.31,-0.37,0.18
589861,0.67,0.12,0.24
589963,0.12,-0.98,0.06
590065,1.22,5.49,1.10
590168,-0.49,2.93,8.79
590270,-0.18,-2.50,0.12
590372,0.73,0.67,0.18
590475,0.49,-0.06,0.18
590577,-0.24,-1.83,-0.37
590679,0.00,-0.92,-0.49
590782,0.61,-0.06,0.12
590884,0.85,0.67,0.61
590987,0.67,0.24,0.18
591089,0.24,-0.43,0.06
591191,0.31,-0.31,0.06
591293,0.49,-0.06,0.12
591396,0.49,0.18,0.18
591498,0.92,0.67,0.31
591600,0.55,0.18,0.31
591703,0.31,-0.43,0.12
591805,0.37,-0.18,0.12
591907,0.49,-0.18,0.06
592010,0.55,0.06,0.18
592112,0.49,-0.12,0.06
592214,0.31,-0.31,-0.06
592316,0.43,-0.12,0.12
592419,0.98,0.73,0.37
592521,0.43,-0.12,0.06
592623,0.67,0.31,0.18
592725,0.61,0.24,0.12
592828,0.61,0.00,0.00
592930,0.55,0.00,-0.12
593033,0.85,0.43,0.31
593135,0.79,0.18,0.24
593237,0.55,0.37,0.18
593339,0.79,0.18,0.24
593442,0.67,0.18,0.18
593544,0.67,0.37,0.18
593646,0.67,0.31,0.12
593749,0.61,0.00,0.24
593851,0.55,-0.06,0.18
593953,0.55,0.00,0.18
594056,0.49,-0.12,0.06
594158,0.61,0.12,0.24
594260,0.55,-0.49,0.06
594362,0.18,-0.24,0.06
594465,0.55,-0.37,0.12
594567,0.85,0.61,0.18
594669,0.67,0.00,0.18
594772,0.61,0.00,0.12
594874,0.49,-0.31,0.18
594976,0.49,-0.24,0.06
595078,0.55,0.00,0.18
595180,0.49,-0.12,0.12
595283,0.61,0.12,0.12
595385,0.79,0.37,0.18
595487,0.49,-0.12,0.12
595590,0.49,-0.06,0.12
595692,0.61,0.12,0.18
595794,0.49,-0.12,0.12
595896,0.55,0.00,0.12
595999,0.55,0.06,0.12
596101,0.67,0.18,0.18
596203,0.67,0.24,0.18
596305,0.49,-0.06,0.24
596408,0.67,0.31,0.18
596510,0.92,0.18,0.31
596612,0.43,-0.18,0.00
596714,0.37,-0.31,0.06
596817,0.37,-0.49,0.06
596919,0.49,-0.06,0.12
597021,0.49,-0.06,0.18
597123,0.55,-0.06,0.12
597226,0.49,-0.12,0.12
597328,0.55,-0.06,0.18
597430,0.55,-0.06,0.18
597532,0.61,0.06,0.12
597635,0.55,-0.06,0.12
597738,0.55,-0.06,0.18
597840,0.49,-0.12,0.18
597943,0.55,-0.12,0.12
598045,0.61,0.00,0.12
598147,0.55,-0.06,0.18
598249,0.55,0.00,0.18
598352,0.61,0.00,0.06
598454,0.55,0.00,0.12
598556,0.61,0.06,0.18
598658,0.61,0.12,0.12
598761,0.61,0.12,0.12
598863,0.61,0.06,0.12
598965,0.55,-0.06,0.12
599067,0.61,0.00,0.12
599170,0.55,0.06,0.18
599272,0.85,0.31,0.49
599374,0.61,0.00,0.24
599476,0.67,0.12,0.24
599578,0.61,0.12,0.18
599681,0.61,0.06,0.18
599783,0.67,0.06,0.18
599885,0.55,-0.06,0.12
599987,0.49,-0.06,0.06
600089,0.55,-0.12,0.12
600192,0.49,-0.06,0.06
600294,0.49,-0.12,0.18
600396,0.55,-0.06,0.12
600499,0.55,-0.06,0.18
600601,0.55,-0.06,0.12
600703,0.61,0.12,0.12
600807,0.61,0.06,0.18
600909,0.55,-0.06,0.18
601011,0.49,-0.18,0.12
601114,0.24,-0.85,-0.06
601216,0.73,0.67,0.24
601318,0.73,0.98,0.31
601420,0.61,0.06,0.00
601523,0.79,0.61,0.18
601625,0.61,0.00,0.18
601727,0.49,-0.73,0.00
601830,0.67,0.24,0.06
601932,0.55,0.18,0.12
602034,0.55,0.00,0.06
602137,0.55,0.12,0.18
602239,0.55,0.06,0.18
602341,0.49,-0.06,0.12
602443,0.61,0.00,0.06
602545,0.55,-0.06,0.12
602648,0.55,0.06,0.12
602750,0.61,0.31,0.18
602852,0.43,-0.79,0.00
602954,0.55,-0.12,0.12
603057,0.55,-0.06,0.12
603159,0.31,-0.98,0.00
603261,0.61,0.18,0.24
603364,0.61,0.00,0.18
603466,0.55,-0.06,0.12
603568,0.55,0.12,0.18
603671,0.61,0.12,0.18
603774,0.55,0.00,0.12
603876,0.55,0.06,0.18
603979,0.49,-0.61,0.06
604081,0.55,0.00,0.18
604183,0.61,0.06,0.06
604286,0.49,-0.49,0.12
604388,0.55,-0.12,0.06
604491,0.49,-0.06,0.18
604593,0.43,-0.73,-0.06
604695,0.49,-0.37,0.12
604798,0.61,0.12,0.18
604900,0.55,0.00,0.12
605002,0.55,-0.12,0.12
605105,0.55,0.18,0.18
605207,0.61,0.31,0.18
605309,0.61,0.31,0.12
605411,0.37,-1.04,0.00
605514,0.61,0.43,0.24
605616,0.31,-2.01,-0.06
605719,0.18,-1.10,0.12
605821,0.67,0.12,0.18
605923,0.31,-0.49,0.06
606025,0.49,-0.24,-0.06
606128,1.22,2.99,0.37
606230,0.37,-0.79,-0.31
606332,0.37,-0.18,0.18
606435,0.49,-0.06,0.00
606537,0.61,-0.12,0.06
606639,0.79,0.43,0.12
606741,0.73,0.06,0.06
606844,0.61,0.18,0.12
606946,0.61,0.12,0.18
607048,0.31,-0.61,0.00
607151,2.20,3.17,0.73
607253,2.62,9.03,-2.81
607357,-1.40,-8.54,-2.32
607459,1.22,3.72,1.04
607561,-0.12,-4.03,-0.61
607664,0.92,2.56,0.24
607766,0.43,-0.31,0.00
607869,0.55,0.31,0.18
607971,0.73,0.55,0.31
608074,0.43,0.31,0.12
608176,1.04,2.20,0.43
608278,0.61,0.18,0.06
608380,0.55,0.79,0.24
608482,0.43,-0.18,0.12
608585,0.73,0.92,0.37
608687,0.37,-0.85,-0.12
608789,0.79,0.85,0.31
608892,0.61,1.34,0.00
608994,0.67,0.37,0.06
609097,0.55,0.31,0.18
609199,1.28,5.31,0.55
609301,-0.61,-6.96,-1.28
609404,0.31,-0.43,0.12
609506,1.04,3.30,0.73
609608,0.92,3.23,0.92
609711,0.49,-1.22,-0.49
609814,1.46,2.32,-1.71
609916,7.32,-8.73,-19.65
610018,6.23,9.83,22.40
610121,0.31,-8.61,-0.98
610224,-1.22,2.01,-2.26
610327,4.39,29.54,-20.63
610429,-1.59,-12.21,-2.32
610531,2.44,10.07,1.28
610634,0.24,-11.90,-10.38
610736,0.18,-0.55,0.43
610838,0.61,0.06,0.06
610940,0.43,-0.73,0.00
611043,-0.12,-0.24,1.22
611146,-1.28,-0.37,0.92
611249,0.43,-0.18,0.06
611351,0.61,-0.06,0.12
611454,0.43,-0.24,0.06
611556,0.18,-0.49,0.06
611660,0.73,0.24,0.18
611762,3.17,10.74,-1.22
611865,8.12,81.42,-14.04
611967,-27.47,-59.08,15.32
612069,0.18,5.31,-1.71
612172,22.16,-9.83,5.49
612275,-5.00,38.76,60.24
612377,4.39,3.85,29.85
612480,-2.50,-8.36,1.65
612582,-14.04,17.09,-28.32
612685,-26.55,9.58,-53.41
612787,1.22,-7.75,-7.02
612889,8.36,7.14,7.32
612992,2.62,-13.61,9.77
613094,-3.72,2.26,-4.27
613197,-0.18,-3.36,-4.94
613299,3.23,-7.45,-27.47
613402,-0.06,-1.89,-1.59
613504,0.43,-0.12,0.18
613606,0.73,0.67,0.43
613709,-4.52,-0.43,23.32
613811,16.05,-2.62,0.37
613914,0.37,-10.99,12.94
614016,-5.25,-36.13,45.17
614119,34.55,57.37,-19.35
614221,-2.93,2.26,24.60
614324,47.79,51.88,-5.49
614426,2.14,-1.83,1.22
614528,-17.33,-85.39,16.17
614630,14.40,47.24,-15.93
614733,0.98,-0.06,-0.24
614835,0.73,-0.06,-0.06
614937,2.93,0.18,0.06
615040,1.53,-0.73,0.55
615142,0.92,-0.37,-0.06
615245,0.61,-0.06,0.12
615347,0.24,0.06,0.43
615449,0.06,0.00,0.37
615551,0.00,-0.18,0.31
615654,-0.79,-0.73,0.55
615757,-3.05,-5.07,4.94
615859,0.49,0.00,0.31
615961,0.55,0.18,0.12
616063,0.49,0.06,0.18
616166,1.77,0.06,-0.31
616268,29.85,8.00,3.23
616371,29.72,7.81,4.21
616474,13.49,-7.51,7.87
616576,-22.09,-5.25,-3.17
616678,-10.19,-6.77,-4.15
616781,-43.52,-13.85,-19.65
616884,0.61,-0.31,-0.12
616986,0.06,2.69,1.16
617088,-59.20,13.92,72.88
617190,61.71,-0.12,17.76
617293,-33.02,-7.81,-7.08
617395,-74.71,-1.46,-57.43
617498,-15.99,-12.57,-20.51
617600,13.24,17.46,9.28
617703,-5.25,-0.55,-29.91
617805,1.28,13.67,0.98
617908,34.61,-8.36,-5.25
618011,6.71,6.90,37.72
618113,-16.42,5.98,-1.83
618215,12.76,-1.59,-3.48
618318,1.34,-1.46,0.24
618420,-5.31,0.61,-6.10
618522,0.49,1.22,-0.12
618625,5.31,-2.50,-1.22
618728,-1.40,1.71,1.40
